   1    1  2.5128164995630584E+00 5.3703077305427831E+00 4.5120286627462507E+00 2.0765828209017037E-01
   1    2  2.9855303865162055E+00 6.3318074919561100E+00 5.3851216228878744E+00 2.3952082083982221E-01
   1    3  3.3075349119371897E+00 6.9633415105299914E+00 5.9917147484419644E+00 2.5837038812300667E-01
   1    4  3.4170858380495193E+00 7.1437313851506214E+00 6.2154762167940216E+00 2.6080575351577695E-01
   1    5  3.2924893281853578E+00 6.8376751558161146E+00 6.0117817227504160E+00 2.4654044880300061E-01
   1    6  1.8552616927880328E+00 4.0501004050481937E+00 3.2877157149186753E+00 1.6772066020567891E-01
   1    7  2.5997359990125348E+00 5.5818037313712443E+00 4.6532552798144788E+00 2.1925887774360975E-01
   1    8  3.1735824972954987E+00 6.7090005908629893E+00 5.7338168602645325E+00 2.5178246548956601E-01
   1    9  3.3774892643955252E+00 7.0390159759848352E+00 6.1546277734690822E+00 2.5479210846483036E-01
   1   10  3.1363657508665326E+00 6.4532241174924669E+00 5.7585219729962587E+00 2.2836060463692179E-01
   1   11  7.8944586516115900E-01 1.8635356438387536E+00 1.3445319495465364E+00 9.9565323436181810E-02
   1   12  1.7819749247654622E+00 3.9866942852670362E+00 3.1028841529516353E+00 1.8090867325827328E-01
   1   13  2.8489948686151356E+00 6.1038981912569881E+00 5.0966315392066113E+00 2.4224235384999862E-01
   1   14  3.2696214550193625E+00 6.7505532583083898E+00 5.9906160682091878E+00 2.4225504844941131E-01
   1   15  2.7223256827930280E+00 5.6886096268263771E+00 5.0785750386642015E+00 1.8821715811705136E-01
   1   16  2.5808291491534546E-01 1.1762335645299844E+00 6.2574054085850839E-01 8.5868966976262118E-02
   1   17  7.6121225330979048E-01 3.0139844496497830E+00 1.8124317531884839E+00 2.1290693997072904E-01
   1   18  6.3862118875034693E-02 4.7126702743560872E-01 1.9275728513707621E-01 3.5025706762032184E-02
   1   19  5.7502109574802174E-01 2.2679389909571519E+00 1.3794484974670551E+00 1.6143217378714469E-01
   1   20  7.3436903911178377E-03 1.4399793799727764E-01 3.2879581333686222E-02 1.1546351829687822E-02
   1   21  3.4269992851369252E-01 1.3761608888697110E+00 8.3561036955788248E-01 1.0238153651689469E-01
   1   22  2.1705192411965680E-05 3.0139514990598526E-02 6.4307901911799621E-04 1.4008975144690528E-03
   1   23  3.3731670009152170E-02 1.9251538520178887E-01 8.3323839625236484E-02 2.3851558618071384E-02
   1   24  8.7122981914140321E-02 5.2096666557448457E-01 2.4836767236363266E-01 3.9765270341256584E-02
   1   25  3.0975541876352219E-01 1.3488760357184930E+00 7.2303146762379400E-01 1.0057145788488286E-01
   1   26  2.0754823639016925E-02 2.0199428420971835E-01 7.4260887906842890E-02 1.5317240645050023E-02
   1   27  2.3203158641286631E-01 1.0153797063506149E+00 5.4892468316700282E-01 7.6018240451849239E-02
   1   28  2.1552906883607445E-03 5.7456915137563305E-02 1.1365093571557723E-02 4.4835843369109016E-03
   1   29  1.3540396588556658E-01 6.1061824797470976E-01 3.2900982903773529E-01 4.7309117191150177E-02
   1   30  5.0444577263828020E-06 1.1704089238188557E-02 1.9705343651831925E-04 4.7178856486978599E-04
   1   31  1.1603804253257967E-02 7.1105659809395011E-02 2.9386342000364669E-02 9.2361869823903171E-03
   1   32  4.1376512422822403E-03 5.4343970881005524E-02 1.7390035423603203E-02 4.5673553885279116E-03
   1   33  1.8236387812852875E-02 1.4152480499894823E-01 5.1074864129443523E-02 1.2164069689155345E-02
   1   34  9.0188403956333052E-04 1.8943131046606547E-02 4.9201710835372597E-03 1.5433347581194495E-03
   1   35  1.5000620610133967E-02 1.0716821849284187E-01 3.8604999789377648E-02 9.1628577853560718E-03
   1   36  6.9506876673060855E-05 4.1692057535032048E-03 5.8423390502083093E-04 3.1422551975817634E-04
   1   37  9.4412335419354985E-03 6.3893428217174031E-02 2.2706015479229409E-02 5.5195194298560471E-03
   1   38  6.4937191711997511E-08 6.8794722019127662E-04 6.2018647645592894E-06 2.0287492574377907E-05
   1   39  5.5336428986427189E-04 5.0430762025760996E-03 1.5995951818343636E-03 6.6913464942559126E-04
