   1    1  2.9512669347591731E+00 7.2912733542623638E+00 5.5831851180384415E+00 4.0098359229658564E-01
   1    2  2.8261447744050949E+00 6.9675539848194976E+00 5.3669614906294809E+00 3.8257873417487537E-01
   1    3  2.4600073791727066E+00 6.1934894614481113E+00 4.8175302752571074E+00 3.3797017680038749E-01
   1    4  1.0711461727870507E-01 1.3607859849611004E+00 4.5864917637839581E-01 1.3191885709260520E-01
   1    5  4.3605425821501775E-01 3.0486399766219150E+00 1.2259250071015300E+00 3.5061193768698795E-01
   1    6  3.3062514321781672E-02 5.8529016109151899E-01 2.0241199608079338E-01 4.8087845222528756E-02
   1    7  3.5636151839818525E-01 2.3028679274430419E+00 9.6968782680393140E-01 2.5847143033894893E-01
   1    8  4.8238343409607162E-03 1.8938321157006247E-01 6.9400836739936897E-02 1.9043693489712299E-02
   1    9  2.6186401903521950E-01 1.4745933264315512E+00 6.8265302715278420E-01 1.4426762314007133E-01
   1   10  1.7423722137281831E-06 3.4112417952031578E-02 1.7500171953262118E-03 2.8955928573397727E-03
   1   11  5.3752862102966793E-02 2.6431111161906812E-01 1.6957250912421082E-01 2.9626319728063625E-02
   1   12  3.1332818897423009E-02 5.9314013510273744E-01 1.6612198038786538E-01 5.7419857109422240E-02
   1   13  1.4690203973016647E-01 1.2643348846356126E+00 4.4369933248133236E-01 1.5457849830298664E-01
   1   14  9.1892051619046500E-03 2.4759255786586787E-01 7.3912817174030115E-02 2.0078789853340995E-02
   1   15  1.2258079171160940E-01 9.5119035717733746E-01 3.5149016926749982E-01 1.1365535299768985E-01
   1   16  1.2540449914167026E-03 7.4572875008951295E-02 2.5718923346855604E-02 7.9565117418881788E-03
   1   17  8.9399069478370452E-02 5.9216224237155723E-01 2.4827844323850246E-01 6.2637062374208005E-02
   1   18  4.7964474762619720E-07 1.2766862596470452E-02 5.7304986519797756E-04 9.3333553136145297E-04
   1   19  1.6086107016306066E-02 1.0259267374079972E-01 6.1136354870084016E-02 1.2230198460969675E-02
   1   20  1.0407525987224087E-03 6.1925101816773895E-02 1.0192640015418822E-02 5.6970638085299796E-03
   1   21  6.1046667723361047E-03 1.3401261091702996E-01 2.7483603672148992E-02 1.5679412722011416E-02
   1   22  2.4854043955301736E-04 2.3729004259214020E-02 4.4048629346954589E-03 1.8063763560638825E-03
   1   23  5.1011147640768438E-03 9.9705099598083935E-02 2.1695826591425528E-02 1.1580461545061874E-02
   1   24  3.0389723052131911E-05 6.9860304344579478E-03 1.4827592434713713E-03 5.9834370535341791E-04
   1   25  3.3109034750150113E-03 6.1301722803012527E-02 1.5110725298615455E-02 6.4233864546537388E-03
   1   26  9.8779015749910769E-09 7.0536049185333100E-04 2.3288418160540091E-05 3.6276152611950349E-05
   1   27  4.8068396203567761E-04 7.5142430436310609E-03 3.4133990711965115E-03 9.0515757089365740E-04
